City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
241,Cockburn Town,TC,2021-05-31 15:35:11,scattered clouds,21.4612,-71.1419,85.96,62,40,13.8
242,Amahai,ID,2021-05-31 15:35:11,overcast clouds,-3.3333,128.9167,78.28,87,92,4.0
243,Taber,CA,2021-05-31 15:35:12,broken clouds,49.8167,-112.1518,67.87,43,60,10.36
244,Palomares,MX,2021-05-31 15:35:12,scattered clouds,17.15,-95.0667,87.71,55,30,7.67
245,Victoria,HK,2021-05-31 15:24:35,light rain,22.2855,114.1577,84.38,86,100,1.99
246,Altea,ES,2021-05-31 15:35:13,light rain,38.5989,-0.0514,77.63,91,100,6.67
247,Tiznit,MA,2021-05-31 15:25:18,overcast clouds,29.5833,-9.5,79.63,44,100,9.78
248,Sitka,US,2021-05-31 15:27:57,light rain,57.0531,-135.33,57.09,67,90,18.41
249,Hami,CN,2021-05-31 15:35:13,clear sky,42.8,93.45,79.81,10,2,10.45
250,Havoysund,NO,2021-05-31 15:35:14,overcast clouds,70.9963,24.6622,43.68,98,100,24.47
251,Surgut,RU,2021-05-31 15:34:06,light rain,61.25,73.4167,42.98,100,75,13.29
252,Laguna,US,2021-05-31 15:35:14,clear sky,38.421,-121.4238,87.62,48,1,1.01
253,Umea,SE,2021-05-31 15:35:15,clear sky,63.8284,20.2597,58.93,51,0,9.22
254,Sambava,MG,2021-05-31 15:25:50,clear sky,-14.2667,50.1667,76.44,77,0,9.19
255,Luganville,VU,2021-05-31 15:35:16,overcast clouds,-15.5333,167.1667,74.21,85,100,5.48
256,Kavieng,PG,2021-05-31 15:35:16,light rain,-2.5744,150.7967,78.3,87,100,4.41
257,Dudinka,RU,2021-05-31 15:26:40,overcast clouds,69.4058,86.1778,32.67,96,100,11.68
258,Georgetown,MY,2021-05-31 15:35:17,few clouds,5.4112,100.3354,86.9,80,20,5.01
259,Grindavik,IS,2021-05-31 15:35:17,broken clouds,63.8424,-22.4338,51.75,76,75,21.83
