City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
526,Teguise,ES,2021-05-28 01:24:17,overcast clouds,29.0605,-13.564,64.62,73,90,11.68
527,Yevlax,AZ,2021-05-28 01:24:17,clear sky,40.6089,47.1492,64.62,86,5,2.71
528,Kisaran,ID,2021-05-28 01:24:18,overcast clouds,2.9845,99.6158,77.68,86,100,3.27
529,Dukat,RU,2021-05-28 01:24:18,moderate rain,62.55,155.55,34.59,99,100,5.12
530,Nantucket,US,2021-05-28 01:24:18,clear sky,41.2835,-70.0995,67.06,89,1,5.75
531,Humaita,BR,2021-05-28 01:24:18,clear sky,-7.5061,-63.0208,76.3,70,5,1.3
532,Pingliang,CN,2021-05-28 01:24:19,overcast clouds,35.5392,106.6861,64.62,28,100,5.79
533,Monte Santo De Minas,BR,2021-05-28 01:24:19,clear sky,-21.1897,-46.9803,63.37,66,2,2.48
534,New Richmond,US,2021-05-28 01:22:33,light rain,45.123,-92.5366,44.8,81,90,6.91
535,Norwalk,US,2021-05-28 01:24:20,clear sky,33.9022,-118.0817,83.79,62,1,5.99
536,Mapastepec,MX,2021-05-28 01:24:20,overcast clouds,15.4333,-92.9,82.08,83,89,2.95
537,Tromso,NO,2021-05-28 01:24:20,broken clouds,69.6496,18.957,39.85,75,75,13.8
538,Carutapera,BR,2021-05-28 01:24:20,scattered clouds,-1.195,-46.02,75.65,93,35,5.03
539,Aldan,RU,2021-05-28 01:24:21,broken clouds,58.6031,125.3894,48.69,74,70,5.68
540,Acapulco,MX,2021-05-28 01:24:21,broken clouds,16.8634,-99.8901,85.82,62,75,6.02
541,Ribeira Brava,PT,2021-05-28 01:24:21,broken clouds,32.65,-17.0667,63.72,77,65,4.16
542,Talnakh,RU,2021-05-28 01:24:22,overcast clouds,69.4865,88.3972,23.05,75,100,1.43
543,Marzuq,YE,2021-05-28 01:24:22,scattered clouds,14.4,46.4667,74.84,41,43,5.88
544,High Rock,BS,2021-05-28 01:24:22,overcast clouds,26.6208,-78.2833,77.02,71,100,7.2
545,Dhidhdhoo,MV,2021-05-28 01:21:15,overcast clouds,6.8833,73.1,82.47,77,97,20.18
546,Chino Valley,US,2021-05-28 01:21:59,clear sky,34.7575,-112.4538,86.97,9,1,4.0
547,Lexington,US,2021-05-28 01:21:45,overcast clouds,37.9887,-84.4777,75.09,59,92,5.57
548,Manono,CD,2021-05-28 01:24:23,overcast clouds,-7.3,27.4167,66.54,62,96,3.78
549,Atar,MR,2021-05-28 01:24:23,clear sky,20.5169,-13.0499,85.53,19,5,6.87
550,Hami,CN,2021-05-28 01:24:24,overcast clouds,42.8,93.45,86.05,10,100,4.18
551,Varzea Paulista,BR,2021-05-28 01:24:24,overcast clouds,-23.2114,-46.8283,66.85,75,94,2.77
